site_id,date,year,month,weather_code,weather_group,temp_mean_f,temp_min_f,precipitation_in,rain_in,snowfall_in,precipitation_hours,wind_max_mph,daylight_hours,is_wet_day,is_snow_day,is_freezing_day
atlantic-baum-liberty,2020-06-24,2020,6,53,rain,66.7,57.2,0.067,0.067,0.0,8.0,14.5,15.06,1,0,0
atlantic-baum-liberty,2020-06-25,2020,6,53,rain,69.0,56.9,0.039,0.039,0.0,2.0,10.3,15.05,1,0,0
atlantic-baum-liberty,2020-06-26,2020,6,3,cloud,73.3,61.8,0.0,0.0,0.0,0.0,12.8,15.05,0,0,0
atlantic-baum-liberty,2020-06-27,2020,6,63,rain,71.4,68.3,0.476,0.476,0.0,12.0,15.0,15.04,1,0,0
atlantic-baum-liberty,2020-06-28,2020,6,55,rain,74.2,67.7,0.13,0.13,0.0,10.0,10.0,15.03,1,0,0
atlantic-baum-liberty,2020-06-29,2020,6,3,cloud,74.4,62.2,0.0,0.0,0.0,0.0,6.5,15.03,0,0,0
atlantic-baum-liberty,2020-06-30,2020,6,51,rain,75.1,63.5,0.008,0.008,0.0,2.0,8.4,15.02,0,0,0
atlantic-baum-liberty,2020-07-01,2020,7,3,cloud,74.2,63.8,0.0,0.0,0.0,0.0,9.6,15.01,0,0,0
atlantic-baum-liberty,2020-07-02,2020,7,3,cloud,76.4,63.6,0.0,0.0,0.0,0.0,8.4,14.99,0,0,0
atlantic-baum-liberty,2020-07-03,2020,7,3,cloud,79.4,65.7,0.0,0.0,0.0,0.0,10.1,14.98,0,0,0
atlantic-baum-liberty,2020-07-04,2020,7,51,rain,80.9,69.3,0.004,0.004,0.0,1.0,8.6,14.97,0,0,0
atlantic-baum-liberty,2020-07-05,2020,7,3,cloud,80.9,67.6,0.0,0.0,0.0,0.0,5.9,14.95,0,0,0
atlantic-baum-liberty,2020-07-06,2020,7,3,cloud,82.5,69.5,0.0,0.0,0.0,0.0,6.8,14.94,0,0,0
atlantic-baum-liberty,2020-07-07,2020,7,61,rain,79.9,70.0,0.087,0.087,0.0,3.0,8.4,14.92,1,0,0
atlantic-baum-liberty,2020-07-08,2020,7,51,rain,81.1,72.1,0.012,0.012,0.0,1.0,7.9,14.91,1,0,0
atlantic-baum-liberty,2020-07-09,2020,7,51,rain,82.1,72.9,0.012,0.012,0.0,3.0,10.5,14.89,1,0,0
atlantic-baum-liberty,2020-07-10,2020,7,63,rain,79.2,72.3,0.165,0.165,0.0,5.0,10.7,14.87,1,0,0
atlantic-baum-liberty,2020-07-11,2020,7,61,rain,73.8,69.3,0.307,0.307,0.0,16.0,15.7,14.85,1,0,0
atlantic-baum-liberty,2020-07-12,2020,7,51,rain,73.2,67.2,0.016,0.016,0.0,4.0,7.3,14.83,1,0,0
atlantic-baum-liberty,2020-07-13,2020,7,51,rain,72.2,64.0,0.008,0.008,0.0,2.0,9.5,14.81,0,0,0
atlantic-baum-liberty,2020-07-14,2020,7,3,cloud,71.4,60.1,0.0,0.0,0.0,0.0,7.9,14.79,0,0,0
atlantic-baum-liberty,2020-07-15,2020,7,3,cloud,76.8,62.8,0.0,0.0,0.0,0.0,5.9,14.77,0,0,0
atlantic-baum-liberty,2020-07-16,2020,7,53,rain,80.3,71.7,0.083,0.083,0.0,8.0,12.9,14.74,1,0,0
atlantic-baum-liberty,2020-07-17,2020,7,51,rain,79.6,71.6,0.028,0.028,0.0,5.0,9.5,14.72,1,0,0
atlantic-baum-liberty,2020-07-18,2020,7,3,cloud,81.5,67.9,0.0,0.0,0.0,0.0,5.8,14.69,0,0,0
atlantic-baum-liberty,2020-07-19,2020,7,51,rain,84.2,73.5,0.016,0.016,0.0,2.0,12.1,14.67,1,0,0
atlantic-baum-liberty,2020-07-20,2020,7,53,rain,81.6,73.0,0.047,0.047,0.0,5.0,9.2,14.64,1,0,0
atlantic-baum-liberty,2020-07-21,2020,7,63,rain,77.4,72.1,0.386,0.386,0.0,5.0,8.0,14.61,1,0,0
atlantic-baum-liberty,2020-07-22,2020,7,53,rain,77.1,70.5,0.043,0.043,0.0,5.0,10.6,14.59,1,0,0
atlantic-baum-liberty,2020-07-23,2020,7,61,rain,75.8,71.6,0.217,0.217,0.0,12.0,10.2,14.56,1,0,0
atlantic-baum-liberty,2020-07-24,2020,7,61,rain,77.1,69.9,0.063,0.063,0.0,3.0,7.7,14.53,1,0,0
atlantic-baum-liberty,2020-07-25,2020,7,3,cloud,77.4,67.1,0.0,0.0,0.0,0.0,5.7,14.5,0,0,0
atlantic-baum-liberty,2020-07-26,2020,7,3,cloud,80.0,67.6,0.0,0.0,0.0,0.0,8.7,14.47,0,0,0
atlantic-baum-liberty,2020-07-27,2020,7,61,rain,80.1,71.2,0.13,0.13,0.0,10.0,12.5,14.44,1,0,0
atlantic-baum-liberty,2020-07-28,2020,7,53,rain,77.8,71.6,0.094,0.094,0.0,7.0,10.1,14.41,1,0,0
atlantic-baum-liberty,2020-07-29,2020,7,3,cloud,78.4,67.0,0.0,0.0,0.0,0.0,8.7,14.37,0,0,0
atlantic-baum-liberty,2020-07-30,2020,7,51,rain,76.1,68.8,0.016,0.016,0.0,2.0,5.4,14.34,1,0,0
atlantic-baum-liberty,2020-07-31,2020,7,51,rain,77.2,67.0,0.02,0.02,0.0,3.0,7.9,14.31,1,0,0
atlantic-baum-liberty,2020-08-01,2020,8,61,rain,73.7,68.6,0.307,0.307,0.0,11.0,7.2,14.28,1,0,0
atlantic-baum-liberty,2020-08-02,2020,8,61,rain,74.3,69.0,0.122,0.122,0.0,10.0,17.8,14.24,1,0,0
atlantic-baum-liberty,2020-08-03,2020,8,51,rain,73.3,64.0,0.043,0.043,0.0,7.0,8.0,14.21,1,0,0
atlantic-baum-liberty,2020-08-04,2020,8,61,rain,71.2,65.6,0.146,0.146,0.0,11.0,10.8,14.17,1,0,0
atlantic-baum-liberty,2020-08-05,2020,8,51,rain,69.1,60.4,0.008,0.008,0.0,2.0,6.4,14.14,0,0,0
atlantic-baum-liberty,2020-08-06,2020,8,3,cloud,70.4,60.0,0.0,0.0,0.0,0.0,8.6,14.1,0,0,0
atlantic-baum-liberty,2020-08-07,2020,8,51,rain,74.3,64.6,0.024,0.024,0.0,4.0,8.5,14.07,1,0,0
atlantic-baum-liberty,2020-08-08,2020,8,3,cloud,74.4,63.7,0.0,0.0,0.0,0.0,5.8,14.03,0,0,0
atlantic-baum-liberty,2020-08-09,2020,8,3,cloud,77.2,63.5,0.0,0.0,0.0,0.0,5.7,13.99,0,0,0
atlantic-baum-liberty,2020-08-10,2020,8,51,rain,79.7,67.2,0.004,0.004,0.0,1.0,6.5,13.95,0,0,0
atlantic-baum-liberty,2020-08-11,2020,8,51,rain,79.0,69.4,0.016,0.016,0.0,3.0,9.6,13.92,1,0,0
atlantic-baum-liberty,2020-08-12,2020,8,51,rain,80.1,71.3,0.008,0.008,0.0,2.0,8.1,13.88,0,0,0
atlantic-baum-liberty,2020-08-13,2020,8,61,rain,79.9,71.2,0.134,0.134,0.0,7.0,9.5,13.84,1,0,0
atlantic-baum-liberty,2020-08-14,2020,8,3,cloud,79.2,69.4,0.0,0.0,0.0,0.0,7.0,13.8,0,0,0
atlantic-baum-liberty,2020-08-15,2020,8,55,rain,70.5,65.7,0.244,0.244,0.0,10.0,8.5,13.76,1,0,0
atlantic-baum-liberty,2020-08-16,2020,8,3,cloud,72.6,62.5,0.0,0.0,0.0,0.0,8.7,13.72,0,0,0
atlantic-baum-liberty,2020-08-17,2020,8,51,rain,73.6,64.0,0.028,0.028,0.0,5.0,11.2,13.68,1,0,0
atlantic-baum-liberty,2020-08-18,2020,8,3,cloud,71.9,63.5,0.0,0.0,0.0,0.0,10.6,13.64,0,0,0
atlantic-baum-liberty,2020-08-19,2020,8,3,cloud,69.8,59.8,0.0,0.0,0.0,0.0,9.1,13.6,0,0,0
atlantic-baum-liberty,2020-08-20,2020,8,3,cloud,71.3,57.0,0.0,0.0,0.0,0.0,6.1,13.56,0,0,0
atlantic-baum-liberty,2020-08-21,2020,8,51,rain,74.6,63.2,0.004,0.004,0.0,1.0,11.8,13.52,0,0,0
atlantic-baum-liberty,2020-08-22,2020,8,51,rain,77.6,66.4,0.004,0.004,0.0,1.0,7.2,13.48,0,0,0
atlantic-baum-liberty,2020-08-23,2020,8,65,rain,74.6,68.1,0.484,0.484,0.0,10.0,6.2,13.44,1,0,0
atlantic-baum-liberty,2020-08-24,2020,8,61,rain,76.4,68.1,0.26,0.26,0.0,8.0,9.5,13.4,1,0,0
atlantic-baum-liberty,2020-08-25,2020,8,61,rain,76.7,68.1,0.366,0.366,0.0,11.0,14.7,13.36,1,0,0
atlantic-baum-liberty,2020-08-26,2020,8,51,rain,72.8,62.2,0.012,0.012,0.0,2.0,9.4,13.32,1,0,0
atlantic-baum-liberty,2020-08-27,2020,8,61,rain,78.3,73.0,0.209,0.209,0.0,7.0,13.1,13.27,1,0,0
atlantic-baum-liberty,2020-08-28,2020,8,61,rain,74.9,69.3,0.571,0.571,0.0,20.0,10.5,13.23,1,0,0
atlantic-baum-liberty,2020-08-29,2020,8,55,rain,73.5,66.6,0.185,0.185,0.0,9.0,14.6,13.19,1,0,0
atlantic-baum-liberty,2020-08-30,2020,8,3,cloud,69.0,61.1,0.0,0.0,0.0,0.0,8.4,13.15,0,0,0
atlantic-baum-liberty,2020-08-31,2020,8,51,rain,68.2,59.6,0.008,0.008,0.0,1.0,11.0,13.1,0,0,0
atlantic-baum-liberty,2020-09-01,2020,9,55,rain,72.5,65.7,0.232,0.232,0.0,19.0,7.7,13.06,1,0,0
atlantic-baum-liberty,2020-09-02,2020,9,61,rain,74.0,70.1,0.339,0.339,0.0,20.0,12.0,13.02,1,0,0
atlantic-baum-liberty,2020-09-03,2020,9,63,rain,70.3,66.3,0.429,0.429,0.0,11.0,7.1,12.97,1,0,0
atlantic-baum-liberty,2020-09-04,2020,9,3,cloud,70.5,61.3,0.0,0.0,0.0,0.0,9.7,12.93,0,0,0
atlantic-baum-liberty,2020-09-05,2020,9,2,cloud,66.9,54.7,0.0,0.0,0.0,0.0,10.6,12.89,0,0,0
atlantic-baum-liberty,2020-09-06,2020,9,3,cloud,69.5,60.1,0.0,0.0,0.0,0.0,8.9,12.84,0,0,0
atlantic-baum-liberty,2020-09-07,2020,9,53,rain,73.0,62.9,0.043,0.043,0.0,3.0,13.2,12.8,1,0,0
atlantic-baum-liberty,2020-09-08,2020,9,3,cloud,74.6,64.0,0.0,0.0,0.0,0.0,7.2,12.76,0,0,0
atlantic-baum-liberty,2020-09-09,2020,9,0,clear,75.2,63.2,0.0,0.0,0.0,0.0,6.2,12.71,0,0,0
atlantic-baum-liberty,2020-09-10,2020,9,3,cloud,75.6,65.0,0.0,0.0,0.0,0.0,9.5,12.67,0,0,0
atlantic-baum-liberty,2020-09-11,2020,9,3,cloud,70.1,63.7,0.0,0.0,0.0,0.0,7.7,12.63,0,0,0
atlantic-baum-liberty,2020-09-12,2020,9,51,rain,71.3,62.5,0.012,0.012,0.0,3.0,11.1,12.58,1,0,0
atlantic-baum-liberty,2020-09-13,2020,9,53,rain,70.6,66.6,0.118,0.118,0.0,9.0,9.9,12.54,1,0,0
atlantic-baum-liberty,2020-09-14,2020,9,3,cloud,64.9,56.2,0.0,0.0,0.0,0.0,10.2,12.5,0,0,0
atlantic-baum-liberty,2020-09-15,2020,9,0,clear,58.5,48.0,0.0,0.0,0.0,0.0,6.3,12.45,0,0,0
atlantic-baum-liberty,2020-09-16,2020,9,3,cloud,63.1,51.0,0.0,0.0,0.0,0.0,7.1,12.41,0,0,0
atlantic-baum-liberty,2020-09-17,2020,9,51,rain,65.1,56.6,0.004,0.004,0.0,1.0,8.3,12.36,0,0,0
atlantic-baum-liberty,2020-09-18,2020,9,3,cloud,59.8,51.2,0.0,0.0,0.0,0.0,11.3,12.32,0,0,0
atlantic-baum-liberty,2020-09-19,2020,9,0,clear,52.5,43.0,0.0,0.0,0.0,0.0,7.6,12.27,0,0,0
atlantic-baum-liberty,2020-09-20,2020,9,1,clear,54.3,42.5,0.0,0.0,0.0,0.0,6.3,12.23,0,0,0
atlantic-baum-liberty,2020-09-21,2020,9,2,cloud,55.0,44.7,0.0,0.0,0.0,0.0,6.5,12.19,0,0,0
atlantic-baum-liberty,2020-09-22,2020,9,2,cloud,55.9,44.0,0.0,0.0,0.0,0.0,7.3,12.14,0,0,0
atlantic-baum-liberty,2020-09-23,2020,9,3,cloud,62.6,50.0,0.0,0.0,0.0,0.0,7.6,12.1,0,0,0
atlantic-baum-liberty,2020-09-24,2020,9,3,cloud,65.6,56.0,0.0,0.0,0.0,0.0,5.9,12.05,0,0,0
atlantic-baum-liberty,2020-09-25,2020,9,0,clear,66.5,53.3,0.0,0.0,0.0,0.0,7.3,12.01,0,0,0
atlantic-baum-liberty,2020-09-26,2020,9,3,cloud,66.4,56.1,0.0,0.0,0.0,0.0,6.5,11.96,0,0,0
atlantic-baum-liberty,2020-09-27,2020,9,3,cloud,68.4,58.3,0.0,0.0,0.0,0.0,10.2,11.92,0,0,0
atlantic-baum-liberty,2020-09-28,2020,9,51,rain,70.4,61.3,0.02,0.02,0.0,3.0,13.0,11.88,1,0,0
atlantic-baum-liberty,2020-09-29,2020,9,61,rain,58.4,55.0,0.484,0.484,0.0,19.0,10.6,11.83,1,0,0
atlantic-baum-liberty,2020-09-30,2020,9,53,rain,57.7,49.2,0.091,0.091,0.0,7.0,20.3,11.79,1,0,0
atlantic-baum-liberty,2020-10-01,2020,10,51,rain,56.1,47.2,0.004,0.004,0.0,1.0,12.8,11.74,0,0,0
atlantic-baum-liberty,2020-10-02,2020,10,51,rain,50.8,43.5,0.028,0.028,0.0,5.0,10.1,11.7,1,0,0
atlantic-baum-liberty,2020-10-03,2020,10,3,cloud,51.5,42.4,0.0,0.0,0.0,0.0,6.2,11.66,0,0,0
atlantic-baum-liberty,2020-10-04,2020,10,61,rain,54.4,46.6,0.193,0.193,0.0,4.0,10.7,11.61,1,0,0
atlantic-baum-liberty,2020-10-05,2020,10,51,rain,52.1,46.9,0.008,0.008,0.0,1.0,8.4,11.57,0,0,0
atlantic-baum-liberty,2020-10-06,2020,10,3,cloud,54.2,40.4,0.0,0.0,0.0,0.0,10.1,11.52,0,0,0
atlantic-baum-liberty,2020-10-07,2020,10,3,cloud,62.4,53.5,0.0,0.0,0.0,0.0,19.7,11.48,0,0,0
atlantic-baum-liberty,2020-10-08,2020,10,3,cloud,54.9,46.9,0.0,0.0,0.0,0.0,9.9,11.44,0,0,0
atlantic-baum-liberty,2020-10-09,2020,10,3,cloud,59.0,46.7,0.0,0.0,0.0,0.0,8.1,11.39,0,0,0
atlantic-baum-liberty,2020-10-10,2020,10,51,rain,66.2,59.2,0.008,0.008,0.0,2.0,13.2,11.35,0,0,0
atlantic-baum-liberty,2020-10-11,2020,10,51,rain,64.1,58.8,0.039,0.039,0.0,9.0,8.2,11.3,1,0,0
atlantic-baum-liberty,2020-10-12,2020,10,51,rain,61.7,57.2,0.024,0.024,0.0,4.0,12.9,11.26,1,0,0
atlantic-baum-liberty,2020-10-13,2020,10,53,rain,58.0,51.3,0.051,0.051,0.0,4.0,13.9,11.22,1,0,0
atlantic-baum-liberty,2020-10-14,2020,10,3,cloud,57.0,47.8,0.0,0.0,0.0,0.0,8.8,11.17,0,0,0
atlantic-baum-liberty,2020-10-15,2020,10,61,rain,60.4,50.6,0.205,0.205,0.0,9.0,18.0,11.13,1,0,0
atlantic-baum-liberty,2020-10-16,2020,10,53,rain,49.3,43.3,0.217,0.217,0.0,9.0,9.0,11.09,1,0,0
atlantic-baum-liberty,2020-10-17,2020,10,1,clear,47.3,36.8,0.0,0.0,0.0,0.0,9.3,11.04,0,0,0
atlantic-baum-liberty,2020-10-18,2020,10,51,rain,51.8,41.9,0.012,0.012,0.0,2.0,10.7,11.0,1,0,0
atlantic-baum-liberty,2020-10-19,2020,10,61,rain,54.0,52.0,0.35,0.35,0.0,15.0,7.3,10.96,1,0,0
atlantic-baum-liberty,2020-10-20,2020,10,53,rain,58.8,56.2,0.142,0.142,0.0,17.0,8.4,10.92,1,0,0
atlantic-baum-liberty,2020-10-21,2020,10,51,rain,64.1,57.4,0.043,0.043,0.0,5.0,13.6,10.88,1,0,0
atlantic-baum-liberty,2020-10-22,2020,10,3,cloud,66.0,57.0,0.0,0.0,0.0,0.0,6.0,10.84,0,0,0
atlantic-baum-liberty,2020-10-23,2020,10,3,cloud,66.4,58.4,0.0,0.0,0.0,0.0,12.0,10.79,0,0,0
atlantic-baum-liberty,2020-10-24,2020,10,61,rain,52.5,43.1,0.177,0.177,0.0,7.0,11.8,10.75,1,0,0
atlantic-baum-liberty,2020-10-25,2020,10,51,rain,44.8,39.7,0.051,0.051,0.0,5.0,8.8,10.71,1,0,0
atlantic-baum-liberty,2020-10-26,2020,10,53,rain,51.9,47.1,0.102,0.102,0.0,14.0,7.9,10.67,1,0,0
atlantic-baum-liberty,2020-10-27,2020,10,51,rain,48.6,45.1,0.035,0.035,0.0,6.0,5.7,10.63,1,0,0
atlantic-baum-liberty,2020-10-28,2020,10,53,rain,50.7,48.1,0.248,0.248,0.0,14.0,6.8,10.59,1,0,0
atlantic-baum-liberty,2020-10-29,2020,10,61,rain,48.9,46.4,0.878,0.878,0.0,24.0,10.8,10.55,1,0,0
atlantic-baum-liberty,2020-10-30,2020,10,61,rain,43.3,39.0,0.272,0.272,0.0,10.0,12.3,10.51,1,0,0
atlantic-baum-liberty,2020-10-31,2020,10,2,cloud,41.2,34.0,0.0,0.0,0.0,0.0,8.5,10.47,0,0,0
atlantic-baum-liberty,2020-11-01,2020,11,71,snow,44.5,32.5,0.13,0.126,0.028,8.0,19.1,10.43,1,0,0
atlantic-baum-liberty,2020-11-02,2020,11,71,snow,36.3,31.6,0.016,0.0,0.11,4.0,14.6,10.39,0,1,1
atlantic-baum-liberty,2020-11-03,2020,11,2,cloud,43.7,35.2,0.0,0.0,0.0,0.0,13.1,10.35,0,0,0
atlantic-baum-liberty,2020-11-04,2020,11,0,clear,50.4,39.1,0.0,0.0,0.0,0.0,9.0,10.31,0,0,0
atlantic-baum-liberty,2020-11-05,2020,11,3,cloud,54.5,45.4,0.0,0.0,0.0,0.0,8.9,10.27,0,0,0
atlantic-baum-liberty,2020-11-06,2020,11,3,cloud,54.8,44.7,0.0,0.0,0.0,0.0,7.6,10.24,0,0,0
atlantic-baum-liberty,2020-11-07,2020,11,1,clear,54.9,40.8,0.0,0.0,0.0,0.0,4.3,10.2,0,0,0
atlantic-baum-liberty,2020-11-08,2020,11,0,clear,54.4,40.7,0.0,0.0,0.0,0.0,5.8,10.16,0,0,0
atlantic-baum-liberty,2020-11-09,2020,11,0,clear,57.0,45.1,0.0,0.0,0.0,0.0,6.2,10.13,0,0,0
atlantic-baum-liberty,2020-11-10,2020,11,1,clear,63.0,53.7,0.0,0.0,0.0,0.0,10.8,10.09,0,0,0
atlantic-baum-liberty,2020-11-11,2020,11,63,rain,62.1,50.3,0.693,0.693,0.0,18.0,11.0,10.06,1,0,0
atlantic-baum-liberty,2020-11-12,2020,11,3,cloud,46.4,41.3,0.0,0.0,0.0,0.0,8.4,10.03,0,0,0
atlantic-baum-liberty,2020-11-13,2020,11,2,cloud,43.8,36.7,0.0,0.0,0.0,0.0,11.7,9.99,0,0,0
atlantic-baum-liberty,2020-11-14,2020,11,3,cloud,39.7,30.1,0.0,0.0,0.0,0.0,7.1,9.96,0,0,1
atlantic-baum-liberty,2020-11-15,2020,11,61,rain,51.0,42.1,0.146,0.146,0.0,8.0,24.5,9.92,1,0,0
atlantic-baum-liberty,2020-11-16,2020,11,51,rain,42.4,40.0,0.012,0.012,0.0,3.0,16.0,9.89,1,0,0
atlantic-baum-liberty,2020-11-17,2020,11,73,snow,37.0,32.0,0.067,0.035,0.22,8.0,17.6,9.86,1,1,1
atlantic-baum-liberty,2020-11-18,2020,11,3,cloud,34.7,31.6,0.0,0.0,0.0,0.0,8.3,9.83,0,0,1
atlantic-baum-liberty,2020-11-19,2020,11,3,cloud,45.8,31.4,0.0,0.0,0.0,0.0,13.4,9.8,0,0,1
atlantic-baum-liberty,2020-11-20,2020,11,3,cloud,54.5,47.7,0.0,0.0,0.0,0.0,13.8,9.77,0,0,0
atlantic-baum-liberty,2020-11-21,2020,11,51,rain,47.3,40.2,0.035,0.035,0.0,6.0,6.8,9.74,1,0,0
atlantic-baum-liberty,2020-11-22,2020,11,63,rain,48.0,38.4,0.598,0.598,0.0,11.0,14.6,9.71,1,0,0
atlantic-baum-liberty,2020-11-23,2020,11,53,rain,40.7,37.4,0.035,0.035,0.0,2.0,12.4,9.68,1,0,0
atlantic-baum-liberty,2020-11-24,2020,11,3,cloud,37.9,31.4,0.0,0.0,0.0,0.0,6.8,9.65,0,0,1
atlantic-baum-liberty,2020-11-25,2020,11,61,rain,46.1,39.6,0.189,0.189,0.0,12.0,8.9,9.63,1,0,0
atlantic-baum-liberty,2020-11-26,2020,11,61,rain,52.0,48.7,0.181,0.181,0.0,6.0,14.5,9.6,1,0,0
atlantic-baum-liberty,2020-11-27,2020,11,3,cloud,48.1,42.8,0.0,0.0,0.0,0.0,7.7,9.58,0,0,0
atlantic-baum-liberty,2020-11-28,2020,11,3,cloud,41.0,36.1,0.0,0.0,0.0,0.0,10.0,9.55,0,0,0
atlantic-baum-liberty,2020-11-29,2020,11,3,cloud,39.8,30.8,0.0,0.0,0.0,0.0,5.6,9.53,0,0,1
atlantic-baum-liberty,2020-11-30,2020,11,61,rain,42.0,36.7,0.516,0.516,0.0,19.0,10.8,9.51,1,0,0
atlantic-baum-liberty,2020-12-01,2020,12,75,snow,31.4,29.4,0.535,0.079,3.197,24.0,16.3,9.49,1,1,1
atlantic-baum-liberty,2020-12-02,2020,12,71,snow,32.1,27.7,0.02,0.0,0.138,3.0,14.8,9.47,0,1,1
atlantic-baum-liberty,2020-12-03,2020,12,3,cloud,32.0,23.5,0.0,0.0,0.0,0.0,9.9,9.45,0,0,1
atlantic-baum-liberty,2020-12-04,2020,12,73,snow,38.9,33.1,0.035,0.0,0.248,2.0,12.5,9.43,0,1,0
atlantic-baum-liberty,2020-12-05,2020,12,71,snow,36.5,33.1,0.008,0.004,0.028,2.0,11.6,9.42,0,0,0
atlantic-baum-liberty,2020-12-06,2020,12,3,cloud,31.7,30.1,0.0,0.0,0.0,0.0,8.2,9.4,0,0,1
atlantic-baum-liberty,2020-12-07,2020,12,71,snow,30.0,28.1,0.004,0.0,0.028,1.0,9.4,9.38,0,0,1
atlantic-baum-liberty,2020-12-08,2020,12,3,cloud,32.3,29.4,0.0,0.0,0.0,0.0,11.1,9.37,0,0,1
atlantic-baum-liberty,2020-12-09,2020,12,73,snow,33.8,27.5,0.028,0.0,0.193,1.0,11.9,9.36,0,1,1
atlantic-baum-liberty,2020-12-10,2020,12,3,cloud,37.1,27.9,0.0,0.0,0.0,0.0,6.2,9.34,0,0,1
atlantic-baum-liberty,2020-12-11,2020,12,3,cloud,44.4,34.2,0.0,0.0,0.0,0.0,8.8,9.33,0,0,0
atlantic-baum-liberty,2020-12-12,2020,12,55,rain,48.5,40.6,0.106,0.106,0.0,4.0,12.1,9.32,1,0,0
atlantic-baum-liberty,2020-12-13,2020,12,53,rain,42.9,38.2,0.031,0.031,0.0,3.0,12.6,9.31,1,0,0
atlantic-baum-liberty,2020-12-14,2020,12,73,snow,35.3,30.5,0.11,0.055,0.386,7.0,12.9,9.3,1,1,1
atlantic-baum-liberty,2020-12-15,2020,12,3,cloud,29.9,26.4,0.0,0.0,0.0,0.0,7.2,9.3,0,0,1
atlantic-baum-liberty,2020-12-16,2020,12,75,snow,29.2,27.2,0.63,0.0,4.409,14.0,9.8,9.29,0,1,1
atlantic-baum-liberty,2020-12-17,2020,12,75,snow,29.3,27.1,0.276,0.0,1.957,17.0,6.6,9.29,0,1,1
atlantic-baum-liberty,2020-12-18,2020,12,71,snow,30.4,28.4,0.031,0.0,0.22,8.0,6.5,9.28,0,1,1
atlantic-baum-liberty,2020-12-19,2020,12,3,cloud,29.9,21.1,0.0,0.0,0.0,0.0,6.5,9.28,0,0,1
atlantic-baum-liberty,2020-12-20,2020,12,73,snow,34.5,32.3,0.213,0.024,1.323,9.0,8.3,9.28,1,1,0
atlantic-baum-liberty,2020-12-21,2020,12,53,rain,35.4,29.3,0.063,0.063,0.0,3.0,12.0,9.28,1,0,1
atlantic-baum-liberty,2020-12-22,2020,12,71,snow,36.2,31.9,0.071,0.063,0.055,11.0,14.7,9.28,1,0,1
atlantic-baum-liberty,2020-12-23,2020,12,51,rain,38.5,27.1,0.004,0.004,0.0,1.0,11.6,9.28,0,0,1
atlantic-baum-liberty,2020-12-24,2020,12,75,snow,44.6,28.1,1.154,1.071,0.579,21.0,15.5,9.28,1,1,1
atlantic-baum-liberty,2020-12-25,2020,12,75,snow,19.6,15.0,0.382,0.0,2.673,23.0,14.4,9.29,0,1,1
atlantic-baum-liberty,2020-12-26,2020,12,71,snow,16.2,11.5,0.035,0.0,0.276,9.0,12.2,9.29,0,1,1
atlantic-baum-liberty,2020-12-27,2020,12,3,cloud,24.4,6.4,0.0,0.0,0.0,0.0,9.8,9.3,0,0,1
atlantic-baum-liberty,2020-12-28,2020,12,51,rain,39.8,32.5,0.012,0.012,0.0,2.0,14.3,9.31,1,0,0
atlantic-baum-liberty,2020-12-29,2020,12,51,rain,28.3,23.0,0.004,0.004,0.0,1.0,8.9,9.32,0,0,1
atlantic-baum-liberty,2020-12-30,2020,12,61,rain,40.1,28.5,0.213,0.213,0.0,6.0,15.3,9.33,1,0,1
atlantic-baum-liberty,2020-12-31,2020,12,73,snow,34.9,28.9,0.327,0.248,0.551,9.0,12.2,9.34,1,1,1
atlantic-baum-liberty,2021-01-01,2021,1,63,rain,32.2,24.8,0.535,0.535,0.0,10.0,9.6,9.35,1,0,1
atlantic-baum-liberty,2021-01-02,2021,1,55,rain,41.9,36.3,0.075,0.075,0.0,3.0,14.0,9.36,1,0,0
atlantic-baum-liberty,2021-01-03,2021,1,61,rain,37.6,34.7,0.358,0.358,0.0,13.0,8.8,9.38,1,0,0
atlantic-baum-liberty,2021-01-04,2021,1,3,cloud,35.0,32.2,0.0,0.0,0.0,0.0,6.1,9.39,0,0,0
atlantic-baum-liberty,2021-01-05,2021,1,71,snow,34.3,32.3,0.012,0.0,0.083,3.0,6.3,9.41,0,0,0
atlantic-baum-liberty,2021-01-06,2021,1,3,cloud,33.7,30.0,0.0,0.0,0.0,0.0,10.0,9.42,0,0,1
atlantic-baum-liberty,2021-01-07,2021,1,3,cloud,32.7,28.9,0.0,0.0,0.0,0.0,7.8,9.44,0,0,1
atlantic-baum-liberty,2021-01-08,2021,1,3,cloud,29.2,25.0,0.0,0.0,0.0,0.0,7.8,9.46,0,0,1
atlantic-baum-liberty,2021-01-09,2021,1,3,cloud,28.5,21.8,0.0,0.0,0.0,0.0,7.3,9.48,0,0,1
atlantic-baum-liberty,2021-01-10,2021,1,3,cloud,30.4,25.6,0.0,0.0,0.0,0.0,6.1,9.5,0,0,1
atlantic-baum-liberty,2021-01-11,2021,1,3,cloud,31.8,26.3,0.0,0.0,0.0,0.0,8.6,9.52,0,0,1
atlantic-baum-liberty,2021-01-12,2021,1,3,cloud,28.3,23.1,0.0,0.0,0.0,0.0,9.5,9.54,0,0,1
atlantic-baum-liberty,2021-01-13,2021,1,3,cloud,32.6,25.2,0.0,0.0,0.0,0.0,10.1,9.57,0,0,1
atlantic-baum-liberty,2021-01-14,2021,1,73,snow,36.7,30.3,0.047,0.0,0.331,4.0,7.2,9.59,0,1,1
atlantic-baum-liberty,2021-01-15,2021,1,55,rain,37.4,30.3,0.154,0.154,0.0,7.0,14.1,9.62,1,0,1
